quote_currency,base_currency,datetime,rate
USD,BDT,2003-02-01,0.017202
USD,BDT,2003-01-01,0.017223
USD,BDT,2002-12-01,0.017296
USD,BDT,2002-11-01,0.017274
USD,BDT,2002-10-01,0.017310
USD,BDT,2002-09-01,0.017306
USD,BDT,2002-08-01,0.017380
USD,BDT,2002-07-01,0.017434
USD,BDT,2002-06-01,0.017434
USD,BDT,2002-05-01,0.017492
USD,BDT,2002-04-01,0.017498
USD,BDT,2002-03-01,0.017494
USD,BDT,2002-02-01,0.017504
USD,BDT,2002-01-01,0.017534
USD,BDT,2001-12-01,0.017580
USD,BDT,2001-11-01,0.017572
USD,BDT,2001-10-01,0.017586
USD,BDT,2001-09-01,0.017566
USD,BDT,2001-08-01,0.017352
USD,BDT,2001-07-01,0.017346
USD,BDT,2001-06-01,0.017346
USD,BDT,2001-05-01,0.018374
USD,BDT,2001-04-01,0.018482
USD,BDT,2001-03-01,0.018483
USD,BDT,2001-02-01,0.018484
USD,BDT,2001-01-01,0.018488
USD,BDT,2000-12-01,0.018488
USD,BDT,2000-11-01,0.018495
USD,BDT,2000-10-01,0.018499
USD,BDT,2000-09-01,0.018515
USD,BDT,2000-08-01,0.018956
USD,BDT,2000-07-01,0.019608
USD,BDT,2000-06-01,0.019610
USD,BDT,2000-05-01,0.019609
USD,BDT,2000-04-01,0.019612
USD,BDT,2000-03-01,0.019609
USD,BDT,2000-02-01,0.019611
USD,BDT,2000-01-01,0.019611
USD,BDT,1999-12-01,0.019723
USD,BDT,1999-11-01,0.020202
USD,BDT,1999-10-01,0.020208
USD,BDT,1999-09-01,0.020203
USD,BDT,1999-08-01,0.020202
USD,BDT,1999-07-01,0.020452
USD,BDT,1999-06-01,0.020620
USD,BDT,1999-05-01,0.020619
USD,BDT,1999-04-01,0.020623
USD,BDT,1999-03-01,0.020622
USD,BDT,1999-02-01,0.020626
USD,BDT,1999-01-01,0.020624
USD,BDT,1998-12-01,0.020622
USD,BDT,1998-11-01,0.020620
USD,BDT,1998-10-01,0.020937
USD,BDT,1998-09-01,0.021232
USD,BDT,1998-08-01,0.021239
USD,BDT,1998-07-01,0.021271
USD,BDT,1998-06-01,0.021600
USD,BDT,1998-05-01,0.021600
USD,BDT,1998-04-01,0.021608
USD,BDT,1998-03-01,0.021598
USD,BDT,1998-02-01,0.021598
USD,BDT,1998-01-01,0.022002
USD,BDT,1997-12-01,0.022002
USD,BDT,1997-11-01,0.022164
USD,BDT,1997-10-01,0.022396
USD,BDT,1997-09-01,0.022446
USD,BDT,1997-08-01,0.022565
USD,BDT,1997-07-01,0.022819
USD,BDT,1997-06-01,0.022910
USD,BDT,1997-05-01,0.022910
USD,BDT,1997-04-01,0.022950
USD,BDT,1997-03-01,0.023282
USD,BDT,1997-02-01,0.023428
USD,BDT,1997-01-01,0.023558
USD,BDT,1996-12-01,0.023558
USD,BDT,1996-11-01,0.023558
USD,BDT,1996-10-01,0.023558
USD,BDT,1996-09-01,0.023630
USD,BDT,1996-08-01,0.023725
USD,BDT,1996-07-01,0.023898
USD,BDT,1996-06-01,0.023952
USD,BDT,1996-05-01,0.023952
USD,BDT,1996-04-01,0.024103
USD,BDT,1996-03-01,0.024390
USD,BDT,1996-02-01,0.024390
USD,BDT,1996-01-01,0.024420
USD,BDT,1995-12-01,0.024540
USD,BDT,1995-11-01,0.024540
USD,BIF,2017-12-01,0.000568
USD,BIF,2017-11-01,0.000570
USD,BIF,2017-10-01,0.000570
USD,BIF,2017-09-01,0.000572
USD,BIF,2017-08-01,0.000576
USD,BIF,2017-07-01,0.000580
USD,BIF,2017-06-01,0.000580
USD,BIF,2017-05-01,0.000586
USD,BIF,2017-04-01,0.000588
USD,BIF,2017-03-01,0.000589
USD,BIF,2017-02-01,0.000592
USD,BIF,2017-01-01,0.000595
USD,BIF,2016-12-01,0.000596
USD,BIF,2016-11-01,0.000596
USD,BIF,2016-10-01,0.000598
USD,BIF,2016-09-01,0.000598
USD,BIF,2016-08-01,0.000598
USD,BIF,2016-07-01,0.000598
USD,BIF,2016-06-01,0.000623
USD,BIF,2016-05-01,0.000641
USD,BIF,2016-04-01,0.000642
USD,BIF,2016-03-01,0.000642
USD,BIF,2016-02-01,0.000640
USD,BIF,2016-01-01,0.000640
USD,BIF,2015-12-01,0.000642
USD,BIF,2015-11-01,0.000640
USD,BIF,2015-10-01,0.000641
USD,BIF,2015-09-01,0.000642
USD,BIF,2015-08-01,0.000642
USD,BIF,2015-07-01,0.000621
USD,BIF,2015-06-01,0.000638
USD,BIF,2015-05-01,0.000640
USD,BIF,2015-04-01,0.000641
USD,BIF,2015-03-01,0.000640
USD,BIF,2015-02-01,0.000640
USD,BIF,2015-01-01,0.000640
USD,BIF,2014-12-01,0.000641
USD,BIF,2014-11-01,0.000640
USD,BIF,2014-10-01,0.000641
USD,BIF,2014-09-01,0.000646
USD,BIF,2014-08-01,0.000646
USD,BIF,2014-07-01,0.000646
USD,BIF,2014-06-01,0.000647
USD,BIF,2014-05-01,0.000647
USD,BIF,2014-04-01,0.000646
USD,BIF,2014-03-01,0.000644
USD,BIF,2014-02-01,0.000644
USD,BIF,2014-01-01,0.000644
USD,BIF,2013-12-01,0.000646
USD,BIF,2013-11-01,0.000646
USD,BIF,2013-10-01,0.000648
USD,BIF,2013-09-01,0.000651
USD,BIF,2013-08-01,0.000651
USD,BIF,2013-07-01,0.000646
USD,BIF,2013-06-01,0.000642
USD,BIF,2013-05-01,0.000636
USD,BIF,2013-04-01,0.000636
USD,BIF,2013-03-01,0.000644
USD,BIF,2013-02-01,0.000638
USD,BIF,2013-01-01,0.000658
USD,BIF,2012-12-01,0.000656
USD,BIF,2012-11-01,0.000668
USD,BIF,2012-10-01,0.000674
USD,BIF,2012-09-01,0.000686
USD,BIF,2012-08-01,0.000694
USD,BIF,2012-07-01,0.000700
USD,BIF,2012-06-01,0.000707
USD,BIF,2012-05-01,0.000714
USD,BIF,2012-04-01,0.000732
USD,BIF,2012-03-01,0.000765
USD,BIF,2012-02-01,0.000765
USD,BIF,2012-01-01,0.000760
USD,BIF,2011-12-01,0.000766
USD,BIF,2011-11-01,0.000806
USD,BIF,2011-10-01,0.000812
USD,BIF,2011-09-01,0.000810
USD,BIF,2011-08-01,0.000812
USD,BIF,2011-07-01,0.000812
USD,BIF,2011-06-01,0.000812
USD,BIF,2011-05-01,0.000813
USD,BIF,2011-04-01,0.000814
USD,BIF,2011-03-01,0.000811
USD,BIF,2011-02-01,0.000813
USD,BIF,2011-01-01,0.000816
USD,BIF,2010-12-01,0.000813
USD,BIF,2010-11-01,0.000812
USD,BIF,2010-10-01,0.000815
USD,BIF,2010-09-01,0.000816
USD,BIF,2010-08-01,0.000816
USD,BIF,2010-07-01,0.000815
USD,BIF,2010-06-01,0.000812
USD,BIF,2010-05-01,0.000812
USD,BIF,2010-04-01,0.000813
USD,BIF,2010-03-01,0.000816
USD,BIF,2010-02-01,0.000816
USD,BIF,2010-01-01,0.000808
USD,BIF,2009-12-01,0.000806
USD,BIF,2009-11-01,0.000816
USD,BIF,2009-10-01,0.000814
USD,BIF,2009-09-01,0.000812
USD,BIF,2009-08-01,0.000818
USD,BIF,2009-07-01,0.000823
USD,BIF,2009-06-01,0.000824
USD,BIF,2009-05-01,0.000826
USD,BIF,2009-04-01,0.000822
USD,BIF,2009-03-01,0.000824
USD,BIF,2009-02-01,0.000826
USD,BIF,2009-01-01,0.000821
USD,BIF,2008-12-01,0.000824
USD,BIF,2008-11-01,0.000833
USD,BIF,2008-10-01,0.000851
USD,BIF,2008-09-01,0.000860
USD,BIF,2008-08-01,0.000852
USD,BIF,2008-07-01,0.000851
USD,BIF,2008-06-01,0.000846
USD,BIF,2008-05-01,0.000851
USD,BIF,2008-04-01,0.000854
USD,BIF,2008-03-01,0.000854
USD,BIF,2008-02-01,0.000870
USD,BIF,2008-01-01,0.000879
USD,BIF,2007-12-01,0.000882
USD,BIF,2007-11-01,0.000880
USD,BIF,2007-10-01,0.000888
USD,BIF,2007-09-01,0.000906
USD,BIF,2007-08-01,0.000907
USD,BIF,2007-07-01,0.000916
USD,BIF,2007-06-01,0.000932
USD,BIF,2007-05-01,0.000957
USD,BIF,2007-04-01,0.000962
USD,BIF,2007-03-01,0.000962
USD,BIF,2007-02-01,0.000957
USD,BIF,2007-01-01,0.000992
USD,BIF,2006-12-01,0.000974
USD,BIF,2006-11-01,0.000953
USD,BIF,2006-10-01,0.000950
USD,BIF,2006-09-01,0.000963
USD,BIF,2006-08-01,0.001018
USD,BIF,2006-07-01,0.001024
USD,BIF,2006-06-01,0.001024
USD,BIF,2006-05-01,0.001021
USD,BIF,2006-04-01,0.001028
USD,BIF,2006-03-01,0.001042
USD,BIF,2006-02-01,0.001059
USD,BIF,2006-01-01,0.001032
USD,BIF,2005-12-01,0.001006
USD,BIF,2005-11-01,0.001004
USD,BIF,2005-10-01,0.000972
USD,BIF,2005-09-01,0.000956
USD,BIF,2005-08-01,0.000924
USD,BIF,2005-07-01,0.000924
USD,BIF,2005-06-01,0.000923
USD,BIF,2005-05-01,0.000922
USD,BIF,2005-04-01,0.000924
USD,BIF,2005-03-01,0.000929
USD,BIF,2005-02-01,0.000929
USD,BIF,2005-01-01,0.000928
USD,BIF,2004-12-01,0.000928
USD,BIF,2004-11-01,0.000933
USD,BIF,2004-10-01,0.000932
USD,BIF,2004-09-01,0.000930
USD,BIF,2004-08-01,0.000930
USD,BIF,2004-07-01,0.000930
USD,BIF,2004-06-01,0.000930
USD,BIF,2004-05-01,0.000932
USD,BIF,2004-04-01,0.000936
USD,BIF,2004-03-01,0.000936
USD,BIF,2004-02-01,0.000936
USD,BIF,2004-01-01,0.000940
USD,BIF,2003-12-01,0.000942
USD,BIF,2003-11-01,0.000960
USD,BIF,2003-10-01,0.000948
USD,BIF,2003-09-01,0.000924
USD,BIF,2003-08-01,0.000950
USD,BIF,2003-07-01,0.000952
USD,BIF,2003-06-01,0.000950
USD,BIF,2003-05-01,0.000950
USD,BIF,2003-04-01,0.000957
USD,BIF,2003-03-01,0.000960
USD,BIF,2003-02-01,0.000962
USD,BIF,2003-01-01,0.000966
USD,BIF,2002-12-01,0.000968
USD,BIF,2002-11-01,0.000972
USD,BIF,2002-10-01,0.000971
USD,BIF,2002-09-01,0.001006
USD,BIF,2002-08-01,0.001162
USD,BIF,2002-07-01,0.001172
USD,BIF,2002-06-01,0.001168
USD,BIF,2002-05-01,0.001168
USD,BIF,2002-04-01,0.001156
USD,BIF,2002-03-01,0.001156
USD,BIF,2002-02-01,0.001166
USD,BIF,2002-01-01,0.001174
USD,BIF,2001-12-01,0.001174
USD,BIF,2001-11-01,0.001178
USD,BIF,2001-10-01,0.001198
USD,BIF,2001-09-01,0.001197
USD,BIF,2001-08-01,0.001206
USD,BIF,2001-07-01,0.001205
USD,BIF,2001-06-01,0.001125
USD,BIF,2001-05-01,0.001210
USD,BIF,2001-04-01,0.001278
USD,BIF,2001-03-01,0.001334
USD,BIF,2001-02-01,0.001359
USD,BIF,2001-01-01,0.001362
USD,BIF,2000-12-01,0.001362
USD,BIF,2000-11-01,0.001362
USD,BIF,2000-10-01,0.001362
USD,BIF,2000-09-01,0.001362
USD,BIF,2000-08-01,0.001368
USD,BIF,2000-07-01,0.001488
USD,BIF,2000-06-01,0.001518
USD,BIF,2000-05-01,0.001474
USD,BIF,2000-04-01,0.001538
USD,BIF,2000-03-01,0.001540
USD,BIF,2000-02-01,0.001570
USD,BIF,2000-01-01,0.001606
USD,BIF,1999-12-01,0.002113
USD,BIF,1999-11-01,0.002283
USD,BIF,1999-10-01,0.002283
USD,BIF,1999-09-01,0.002283
USD,BIF,1999-08-01,0.002283
USD,BIF,1999-07-01,0.002283
USD,BIF,1999-06-01,0.002283
USD,BIF,1999-05-01,0.002283
USD,BIF,1999-04-01,0.002283
USD,BIF,1999-03-01,0.002283
USD,BIF,1999-02-01,0.002283
USD,BIF,1999-01-01,0.002283
USD,BIF,1998-12-01,0.002283
USD,BIF,1998-11-01,0.002283
USD,BIF,1998-10-01,0.002283
USD,BIF,1998-09-01,0.002256
USD,BIF,1998-08-01,0.002344
USD,BIF,1998-07-01,0.003106
USD,BIF,1998-06-01,0.003106
USD,BIF,1998-05-01,0.003106
USD,BIF,1998-04-01,0.003106
USD,BIF,1998-03-01,0.003106
USD,BIF,1998-02-01,0.003106
USD,BIF,1998-01-01,0.003106
USD,BIF,1997-12-01,0.003106
USD,BIF,1997-11-01,0.003106
USD,BIF,1997-10-01,0.003106
USD,BIF,1997-09-01,0.003106
USD,BIF,1997-08-01,0.003106
USD,BIF,1997-07-01,0.003106
USD,BIF,1997-06-01,0.003106
USD,BIF,1997-05-01,0.003106
USD,BIF,1997-04-01,0.003106
USD,BIF,1997-03-01,0.003106
USD,BIF,1997-02-01,0.003106
USD,BIF,1997-01-01,0.003106
USD,BIF,1996-12-01,0.003112
USD,BIF,1996-11-01,0.003128
USD,BIF,1996-10-01,0.003135
USD,BIF,1996-09-01,0.003148
USD,BIF,1996-08-01,0.003184
USD,BIF,1996-07-01,0.003158
USD,BIF,1996-06-01,0.003290
USD,BIF,1996-05-01,0.003507
USD,BIF,1996-04-01,0.003529
USD,BIF,1996-03-01,0.003552
USD,BIF,1996-02-01,0.003548
USD,BIF,1996-01-01,0.003566
USD,BIF,1995-12-01,0.003604
USD,BIF,1995-11-01,0.003734
USD,BIF,1995-10-01,0.003824
USD,BIF,1995-09-01,0.003900
USD,BIF,1995-08-01,0.004038
USD,BIF,1995-07-01,0.004144
USD,BIF,1995-06-01,0.004121
USD,BIF,1995-05-01,0.004081
USD,BIF,1995-04-01,0.004284
USD,BIF,1995-03-01,0.004252
USD,BIF,1995-02-01,0.004112
USD,BIF,1995-01-01,0.003968
USD,BIF,1994-12-01,0.003852
USD,BIF,1994-11-01,0.003852
USD,BIF,1994-10-01,0.003852
USD,BIF,1994-09-01,0.003852
USD,BIF,1994-08-01,0.003852
USD,BOB,2017-12-01,0.144500
USD,BOB,2017-11-01,0.144220
USD,BOB,2017-10-01,0.144601
USD,BOB,2017-09-01,0.143549
USD,BOB,2017-08-01,0.143835
USD,BOB,2017-07-01,0.143992
USD,BOB,2017-06-01,0.144122
USD,BOB,2017-05-01,0.144131
USD,BOB,2017-04-01,0.144356
USD,BOB,2017-03-01,0.144580
USD,BOB,2017-02-01,0.144580
USD,BOB,2017-01-01,0.144578
USD,BOB,2016-12-01,0.144464
USD,BOB,2016-11-01,0.144338
USD,BOB,2016-10-01,0.144614
USD,BOB,2016-09-01,0.144378
USD,BOB,2016-08-01,0.144312
USD,BOB,2016-07-01,0.144858
USD,BOB,2016-06-01,0.145340
USD,BOB,2016-05-01,0.145058
USD,BOB,2016-04-01,0.146250
USD,BOB,2016-03-01,0.146548
USD,BOB,2016-02-01,0.145154
USD,BOB,2016-01-01,0.144787
USD,BOB,2015-12-01,0.144969
USD,BOB,2015-11-01,0.144790
USD,BOB,2015-10-01,0.144660
USD,BOB,2015-09-01,0.144821
USD,BOB,2015-08-01,0.145042
USD,BOB,2015-07-01,0.144932
USD,BOB,2015-06-01,0.145072
USD,BOB,2015-05-01,0.144818
USD,BOB,2015-04-01,0.145132
USD,BOB,2015-03-01,0.144843
USD,BOB,2015-02-01,0.144766
USD,BOB,2015-01-01,0.144698
USD,BOB,2014-12-01,0.144704
USD,BOB,2014-11-01,0.144860
USD,BOB,2014-10-01,0.144748
USD,BOB,2014-09-01,0.144652
USD,BOB,2014-08-01,0.144738
USD,BOB,2014-07-01,0.144752
USD,BOB,2014-06-01,0.144816
USD,BOB,2014-05-01,0.144756
USD,BOB,2014-04-01,0.144694
USD,BOB,2014-03-01,0.144804
USD,BOB,2014-02-01,0.144826
USD,BOB,2014-01-01,0.144725
USD,BOB,2013-12-01,0.144741
USD,BOB,2013-11-01,0.144766
USD,BOB,2013-10-01,0.144780
USD,BOB,2013-09-01,0.144922
USD,BOB,2013-08-01,0.144879
USD,BOB,2013-07-01,0.144808
USD,BOB,2013-06-01,0.143610
USD,BOB,2013-05-01,0.142690
USD,BOB,2013-04-01,0.142782
USD,BOB,2013-03-01,0.142690
USD,BOB,2013-02-01,0.142638
USD,BOB,2013-01-01,0.142902
USD,BOB,2012-12-01,0.142770
USD,BOB,2012-11-01,0.142746
USD,BOB,2012-10-01,0.142738
USD,BOB,2012-09-01,0.142874
USD,BOB,2012-08-01,0.142804
USD,BOB,2012-07-01,0.142702
USD,BOB,2012-06-01,0.142999
USD,BOB,2012-05-01,0.143379
USD,BOB,2012-04-01,0.143538
USD,BOB,2012-03-01,0.144917
USD,BOB,2012-02-01,0.144698
USD,BOB,2012-01-01,0.144675
USD,BOB,2011-12-01,0.144452
USD,BOB,2011-11-01,0.143666
USD,BOB,2011-10-01,0.142880
USD,BOB,2011-09-01,0.142662
USD,BOB,2011-08-01,0.142957
USD,BOB,2011-07-01,0.142732
USD,BOB,2011-06-01,0.142708
USD,BOB,2011-05-01,0.142464
USD,BOB,2011-04-01,0.142708
USD,BOB,2011-03-01,0.142776
USD,BOB,2011-02-01,0.142760
USD,BOB,2011-01-01,0.142709
USD,BOB,2010-12-01,0.142754
USD,BOB,2010-11-01,0.142504
USD,BOB,2010-10-01,0.142652
USD,BOB,2010-09-01,0.142519
USD,BOB,2010-08-01,0.142642
USD,BOB,2010-07-01,0.142566
USD,BOB,2010-06-01,0.142440
USD,BOB,2010-05-01,0.142432
USD,BOB,2010-04-01,0.142497
USD,BOB,2010-03-01,0.142484
USD,BOB,2010-02-01,0.142552
USD,BOB,2010-01-01,0.142430
USD,BOB,2009-12-01,0.142332
USD,BOB,2009-11-01,0.142560
USD,BOB,2009-10-01,0.142485
USD,BOB,2009-09-01,0.142518
USD,BOB,2009-08-01,0.142458
USD,BOB,2009-07-01,0.142459
USD,BOB,2009-06-01,0.142206
USD,BOB,2009-05-01,0.142420
USD,BOB,2009-04-01,0.142322
USD,BOB,2009-03-01,0.142661
USD,BOB,2009-02-01,0.142724
USD,BOB,2009-01-01,0.142224
USD,BOB,2008-12-01,0.142531
USD,BOB,2008-11-01,0.142194
USD,BOB,2008-10-01,0.142605
USD,BOB,2008-09-01,0.143200
USD,BOB,2008-08-01,0.142331
USD,BOB,2008-07-01,0.140910
USD,BOB,2008-06-01,0.138640
USD,BOB,2008-05-01,0.136986
USD,BOB,2008-04-01,0.134812
USD,BOB,2008-03-01,0.132498
USD,BOB,2008-02-01,0.132556
USD,BOB,2008-01-01,0.132046
USD,BOB,2007-12-01,0.131696
USD,BOB,2007-11-01,0.131855
USD,BOB,2007-10-01,0.130990
USD,BOB,2007-09-01,0.129449
USD,BOB,2007-08-01,0.129026
USD,BOB,2007-07-01,0.127128
USD,BOB,2007-06-01,0.125945
USD,BOB,2007-05-01,0.125270
USD,BOB,2007-04-01,0.125342
USD,BOB,2007-03-01,0.125179
USD,BOB,2007-02-01,0.125249
USD,BOB,2007-01-01,0.125268
USD,BOB,2006-12-01,0.125176
USD,BOB,2006-11-01,0.125301
USD,BOB,2006-10-01,0.125282
USD,BOB,2006-09-01,0.125186
USD,BOB,2006-08-01,0.125284
USD,BOB,2006-07-01,0.125384
USD,BOB,2006-06-01,0.125308
USD,BOB,2006-05-01,0.125119
USD,BOB,2006-04-01,0.125344
USD,BOB,2006-03-01,0.125150
USD,BOB,2006-02-01,0.125012
USD,BOB,2006-01-01,0.125076
USD,BOB,2005-12-01,0.124866
USD,BOB,2005-11-01,0.124692
USD,BOB,2005-10-01,0.124501
USD,BOB,2005-09-01,0.124348
USD,BOB,2005-08-01,0.123866
USD,BOB,2005-07-01,0.123646
USD,BOB,2005-06-01,0.123595
USD,BOB,2005-05-01,0.123602
USD,BOB,2005-04-01,0.123672
USD,BOB,2005-03-01,0.123994
USD,BOB,2005-02-01,0.124274
USD,BOB,2005-01-01,0.124224
USD,BOB,2004-12-01,0.124616
USD,BOB,2004-11-01,0.125480
USD,BOB,2004-10-01,0.125201
USD,BOB,2004-09-01,0.125464
USD,BOB,2004-08-01,0.126076
USD,BOB,2004-07-01,0.126257
USD,BOB,2004-06-01,0.126450
USD,BOB,2004-05-01,0.126472
USD,BOB,2004-04-01,0.126678
USD,BOB,2004-03-01,0.126814
USD,BOB,2004-02-01,0.127338
USD,BOB,2004-01-01,0.127614
USD,BOB,2003-12-01,0.128314
USD,BOB,2003-11-01,0.128762
USD,BOB,2003-10-01,0.129029
USD,BOB,2003-09-01,0.129355
USD,BOB,2003-08-01,0.129916
USD,BOB,2003-07-01,0.130484
USD,BOB,2003-06-01,0.131119
USD,BOB,2003-05-01,0.131429
USD,BOB,2003-04-01,0.131679
USD,BOB,2003-03-01,0.132033
USD,BOB,2003-02-01,0.132427
USD,BOB,2003-01-01,0.133010
USD,BOB,2002-12-01,0.134161
USD,BOB,2002-11-01,0.135054
USD,BOB,2002-10-01,0.135760
USD,BOB,2002-09-01,0.136776
USD,BOB,2002-08-01,0.137862
USD,BOB,2002-07-01,0.139393
USD,BOB,2002-06-01,0.140434
USD,BOB,2002-05-01,0.141764
USD,BOB,2002-04-01,0.142063
USD,BOB,2002-03-01,0.143082
USD,BOB,2002-02-01,0.144465
USD,BOB,2002-01-01,0.146037
USD,BOB,2001-12-01,0.146771
USD,BOB,2001-11-01,0.147154
USD,BOB,2001-10-01,0.148162
USD,BOB,2001-09-01,0.148950
USD,BOB,2001-08-01,0.149548
USD,BOB,2001-07-01,0.150782
USD,BOB,2001-06-01,0.152059
USD,BOB,2001-05-01,0.152946
USD,BOB,2001-04-01,0.153602
USD,BOB,2001-03-01,0.154384
USD,BOB,2001-02-01,0.155086
USD,BOB,2001-01-01,0.156013
USD,BOB,2000-12-01,0.157054
USD,BOB,2000-11-01,0.158063
USD,BOB,2000-10-01,0.159179
USD,BOB,2000-09-01,0.160544
USD,BOB,2000-08-01,0.164298
USD,BOB,2000-07-01,0.164064
USD,BOB,2000-06-01,0.162842
USD,BOB,2000-05-01,0.164106
USD,BOB,2000-04-01,0.166946
USD,BOB,2000-03-01,0.166266
USD,BOB,2000-02-01,0.167004
USD,BOB,2000-01-01,0.168124
USD,BOB,1999-12-01,0.168466
USD,BOB,1999-11-01,0.168846
USD,BOB,1999-10-01,0.168828
USD,BOB,1999-09-01,0.170211
USD,BOB,1999-08-01,0.171722
USD,BOB,1999-07-01,0.173816
USD,BOB,1999-06-01,0.174085
USD,BOB,1999-05-01,0.173661
USD,BOB,1999-04-01,0.174321
USD,BOB,1999-03-01,0.176169
USD,BOB,1999-02-01,0.176013
USD,BOB,1999-01-01,0.176629
USD,BOB,1998-12-01,0.177662
USD,BOB,1998-11-01,0.178052
USD,BOB,1998-10-01,0.178613
USD,BOB,1998-09-01,0.179856
USD,BOB,1998-08-01,0.180400
USD,BOB,1998-07-01,0.180589
USD,BOB,1998-06-01,0.181280
USD,BOB,1998-05-01,0.181840
USD,BOB,1998-04-01,0.182482
USD,BOB,1998-03-01,0.183652
USD,BOB,1998-02-01,0.184905
USD,BOB,1998-01-01,0.185685
USD,BOB,1997-12-01,0.186950
USD,BOB,1997-11-01,0.187488
USD,BOB,1997-10-01,0.188210
USD,BOB,1997-09-01,0.189084
USD,BOB,1997-08-01,0.189777
USD,BOB,1997-07-01,0.190488
USD,BOB,1997-06-01,0.191059
USD,BOB,1997-05-01,0.190958
USD,BOB,1997-04-01,0.190695
USD,BOB,1997-03-01,0.191347
USD,BOB,1997-02-01,0.191939
USD,BOB,1997-01-01,0.192154
USD,BOB,1996-12-01,0.192894
USD,BOB,1996-11-01,0.192641
USD,BOB,1996-10-01,0.193160
USD,BOB,1996-09-01,0.194201
USD,BOB,1996-08-01,0.195153
USD,BOB,1996-07-01,0.196111
USD,BOB,1996-06-01,0.196993
USD,BOB,1996-05-01,0.197327
USD,BOB,1996-04-01,0.198676
USD,BOB,1996-03-01,0.199537
USD,BOB,1996-02-01,0.200387
USD,BOB,1996-01-01,0.202099
USD,BOB,1995-12-01,0.203400
USD,BOB,1995-11-01,0.204723
USD,BOB,1995-10-01,0.209084
USD,BOB,1995-09-01,0.210084
USD,BOB,1995-08-01,0.210084
USD,BOB,1995-07-01,0.210084
USD,BOB,1995-06-01,0.210084
USD,BTN,2017-12-01,0.015586
USD,BTN,2017-11-01,0.015408
USD,BTN,2017-10-01,0.015349
USD,BTN,2017-09-01,0.015512
USD,BTN,2017-08-01,0.015632
USD,BTN,2017-07-01,0.015516
USD,BTN,2017-06-01,0.015512
USD,BTN,2017-05-01,0.015524
USD,BTN,2017-04-01,0.015489
USD,BTN,2017-03-01,0.015176
USD,BTN,2017-02-01,0.014926
USD,BTN,2017-01-01,0.014686
USD,BTN,2016-12-01,0.014742
USD,BTN,2016-11-01,0.014774
USD,BTN,2016-10-01,0.014984
USD,BTN,2016-09-01,0.014981
USD,BTN,2016-08-01,0.014938
USD,BTN,2016-07-01,0.014888
USD,BTN,2016-06-01,0.014868
USD,BTN,2016-05-01,0.014942
USD,BTN,2016-04-01,0.015043
USD,BTN,2016-03-01,0.014944
USD,BTN,2016-02-01,0.014648
USD,BTN,2016-01-01,0.014864
USD,BTN,2015-12-01,0.015029
USD,BTN,2015-11-01,0.015164
USD,BTN,2015-10-01,0.015392
USD,BTN,2015-09-01,0.015099
USD,BTN,2015-08-01,0.015372
USD,BTN,2015-07-01,0.015732
USD,BTN,2015-06-01,0.015688
USD,BTN,2015-05-01,0.015721
USD,BTN,2015-04-01,0.015984
USD,BTN,2015-03-01,0.016008
USD,BTN,2015-02-01,0.016122
USD,BTN,2015-01-01,0.016085
USD,BTN,2014-12-01,0.015930
USD,BTN,2014-11-01,0.016209
USD,BTN,2014-10-01,0.016302
USD,BTN,2014-09-01,0.016434
USD,BTN,2014-08-01,0.016434
USD,BTN,2014-07-01,0.016652
USD,BTN,2014-06-01,0.016747
USD,BTN,2014-05-01,0.016866
USD,BTN,2014-04-01,0.016572
USD,BTN,2014-03-01,0.016402
USD,BTN,2014-02-01,0.016077
USD,BTN,2014-01-01,0.016110
USD,BTN,2013-12-01,0.016163
USD,BTN,2013-11-01,0.015975
USD,BTN,2013-10-01,0.016256
USD,BTN,2013-09-01,0.015682
USD,BTN,2013-08-01,0.015972
USD,BTN,2013-07-01,0.016740
USD,BTN,2013-06-01,0.017176
USD,BTN,2013-05-01,0.018215
USD,BTN,2013-04-01,0.018398
USD,BTN,2013-03-01,0.018382
USD,BTN,2013-02-01,0.018586
USD,BTN,2013-01-01,0.018424
USD,BTN,2012-12-01,0.018306
USD,BTN,2012-11-01,0.018250
USD,BTN,2012-10-01,0.018861
USD,BTN,2012-09-01,0.018373
USD,BTN,2012-08-01,0.018144
USD,BTN,2012-07-01,0.018058
USD,BTN,2012-06-01,0.017872
USD,BTN,2012-05-01,0.018422
USD,BTN,2012-04-01,0.019369
USD,BTN,2012-03-01,0.019884
USD,BTN,2012-02-01,0.020348
USD,BTN,2012-01-01,0.019550
USD,BTN,2011-12-01,0.019093
USD,BTN,2011-11-01,0.019757
USD,BTN,2011-10-01,0.020336
USD,BTN,2011-09-01,0.021086
USD,BTN,2011-08-01,0.022064
USD,BTN,2011-07-01,0.022540
USD,BTN,2011-06-01,0.022314
USD,BTN,2011-05-01,0.022290
USD,BTN,2011-04-01,0.022568
USD,BTN,2011-03-01,0.022279
USD,BTN,2011-02-01,0.022024
USD,BTN,2011-01-01,0.022034
USD,BTN,2010-12-01,0.022180
USD,BTN,2010-11-01,0.022252
USD,BTN,2010-10-01,0.022528
USD,BTN,2010-09-01,0.021756
USD,BTN,2010-08-01,0.021492
USD,BTN,2010-07-01,0.021383
USD,BTN,2010-06-01,0.021493
USD,BTN,2010-05-01,0.021860
USD,BTN,2010-04-01,0.022486
USD,BTN,2010-03-01,0.022003
USD,BTN,2010-02-01,0.021584
