base_currency,datetime,rate
SDG,2011-7,0.373612
SDG,2011-6,0.373542
SDG,2011-5,0.372955
SDG,2011-4,0.373852
SDG,2011-3,0.365574
SDG,2011-2,0.384064
SDG,2011-1,0.399008
SDG,2010-12,0.408091
SDG,2010-11,0.42114
SDG,2010-10,0.421979
SDG,2010-9,0.421567
SDG,2010-8,0.421976
SDG,2010-7,0.428253
SDG,2010-6,0.442422
SDG,2010-5,0.4482640000000001
SDG,2010-4,0.442517
SDG,2010-3,0.431242
SDG,2010-2,0.431272
SDG,2010-1,0.43248
SDG,2009-12,0.4318520000000001
SDG,2009-11,0.431356
SDG,2009-10,0.4311100000000001
SDG,2009-9,0.420821
SDG,2009-8,0.41245
SDG,2009-7,0.418074
SDG,2009-6,0.420466
SDG,2009-5,0.424382
SDG,2009-4,0.432264
SDG,2009-3,0.438202
SDG,2009-2,0.44797
SDG,2009-1,0.451699
SDG,2008-12,0.455392
SDG,2008-11,0.453278
SDG,2008-10,0.468583
SDG,2008-9,0.47304
SDG,2008-8,0.476922
SDG,2008-7,0.483127
SDG,2008-6,0.4866180000000001
SDG,2008-5,0.49176
SDG,2008-4,0.493015
SDG,2008-3,0.494716
SDG,2008-2,0.498708
SDG,2008-1,0.498726
SDG,2007-12,0.498726
SDG,2007-11,0.498726
SDG,2007-10,0.498726
SDG,2007-9,0.498726
SDG,2007-8,0.498726
SDG,2007-7,0.498726
SDG,2007-6,0.498726
SDG,2007-5,0.500186
SDG,2007-4,0.5003529999999999
SDG,2007-3,0.499543
SDG,2007-2,0.499165
SOS,2017-12,0.0017059999999999998
SOS,2017-11,0.0017219999999999998
SOS,2017-10,0.0017219999999999998
SOS,2017-9,0.001725
SOS,2017-8,0.001727
SOS,2017-7,0.0017329999999999995
SOS,2017-6,0.0017280000000000002
SOS,2017-5,0.001734
SOS,2017-4,0.001732
SOS,2017-3,0.001736
SOS,2017-2,0.001734
SOS,2017-1,0.0017420000000000005
SOS,2016-12,0.001752
SOS,2016-11,0.001748
SOS,2016-10,0.0017280000000000002
SOS,2016-9,0.0017239999999999998
SOS,2016-8,0.0017239999999999998
SOS,2016-7,0.001716
SOS,2016-6,0.0017059999999999998
SOS,2016-5,0.001663
SOS,2016-4,0.0016420000000000002
SOS,2016-3,0.001636
SOS,2016-2,0.001632
SOS,2016-1,0.001613
SOS,2015-12,0.001628
SOS,2015-11,0.001632
SOS,2015-10,0.00157
SOS,2015-9,0.00154
SOS,2015-8,0.001493
SOS,2015-7,0.001462
SOS,2015-6,0.001432
SOS,2015-5,0.001436
SOS,2015-4,0.001431
SOS,2015-3,0.001427
SOS,2015-2,0.001429
SOS,2015-1,0.001395
SOS,2014-12,0.001366
SOS,2014-11,0.001288
SOS,2014-10,0.001282
SOS,2014-9,0.00122
SOS,2014-8,0.001166
SOS,2014-7,0.001107
SOS,2014-6,0.001069
SOS,2014-5,0.001037
SOS,2014-4,0.001027
SOS,2014-3,0.000992
SOS,2014-2,0.000942
SOS,2014-1,0.000909
SOS,2013-12,0.000858
SOS,2013-11,0.0008179999999999999
SOS,2013-10,0.0008060000000000001
SOS,2013-9,0.00078
SOS,2013-8,0.000746
SOS,2013-7,0.00072
SOS,2013-6,0.000698
SOS,2013-5,0.000672
SOS,2013-4,0.000646
SOS,2013-3,0.000628
SOS,2013-2,0.0006259999999999999
SOS,2013-1,0.0006259999999999999
SOS,2012-12,0.00062
SOS,2012-11,0.00062
SOS,2012-10,0.000618
SOS,2012-9,0.000616
SOS,2012-8,0.000616
SOS,2012-7,0.000616
SOS,2012-6,0.000616
SOS,2012-5,0.000617
SOS,2012-4,0.000615
SOS,2012-3,0.000616
SOS,2012-2,0.000615
SOS,2012-1,0.000614
SOS,2011-12,0.000614
SOS,2011-11,0.000616
SOS,2011-10,0.000618
SOS,2011-9,0.000614
SOS,2011-8,0.0006129999999999999
SOS,2011-7,0.000616
SOS,2011-6,0.0006219999999999999
SOS,2011-5,0.000624
SOS,2011-4,0.000625
SOS,2011-3,0.000625
SOS,2011-2,0.000624
SOS,2011-1,0.000624
SOS,2010-12,0.000625
SOS,2010-11,0.000624
SOS,2010-10,0.000625
SOS,2010-9,0.0006230000000000001
SOS,2010-8,0.000624
SOS,2010-7,0.000625
SOS,2010-6,0.0006389999999999999
SOS,2010-5,0.000648
SOS,2010-4,0.000656
SOS,2010-3,0.000659
SOS,2010-2,0.000668
SOS,2010-1,0.00067
SOS,2009-12,0.000682
SOS,2009-11,0.0006900000000000001
SOS,2009-10,0.0006900000000000001
SOS,2009-9,0.000696
SOS,2009-8,0.000701
SOS,2009-7,0.0007059999999999999
SOS,2009-6,0.000708
SOS,2009-5,0.000712
SOS,2009-4,0.000709
SOS,2009-3,0.000708
SOS,2009-2,0.000713
SOS,2009-1,0.0007059999999999999
SOS,2008-12,0.0007059999999999999
SOS,2008-11,0.0007
SOS,2008-10,0.0007030000000000001
SOS,2008-9,0.000714
SOS,2008-8,0.000712
SOS,2008-7,0.000715
SOS,2008-6,0.00072
SOS,2008-5,0.000718
SOS,2008-4,0.000715
SOS,2008-3,0.000715
SOS,2008-2,0.0007160000000000001
SOS,2008-1,0.000719
SOS,2007-12,0.000718
SOS,2007-11,0.000726
SOS,2007-10,0.0007379999999999999
SOS,2007-9,0.000736
SOS,2007-8,0.000727
SOS,2007-7,0.00073
SOS,2007-6,0.0007379999999999999
SOS,2007-5,0.000742
SOS,2007-4,0.000742
SOS,2007-3,0.000741
SOS,2007-2,0.0007379999999999999
SOS,2007-1,0.000732
SOS,2006-12,0.000731
SOS,2006-11,0.000732
SOS,2006-10,0.000733
SOS,2006-9,0.000734
SOS,2006-8,0.000734
SOS,2006-7,0.000735
SOS,2006-6,0.000731
SOS,2006-5,0.000708
SOS,2006-4,0.000676
SOS,2006-3,0.000644
SOS,2006-2,0.0006219999999999999
SOS,2006-1,0.000597
SOS,2005-12,0.0005740000000000001
SOS,2005-11,0.000538
SOS,2005-10,0.000488
SOS,2005-9,0.000454
SOS,2005-8,0.000389
SOS,2005-7,0.000334
SOS,2005-6,0.000334
SOS,2005-5,0.00033
SOS,2005-4,0.000322
SOS,2005-3,0.00032
SOS,2005-2,0.00032
SOS,2005-1,0.000321
SOS,2004-12,0.000322
SOS,2004-11,0.000328
SOS,2004-10,0.000343
SOS,2004-9,0.000362
SOS,2004-8,0.00037
SOS,2004-7,0.000382
SOS,2004-6,0.000382
SOS,2004-5,0.000382
SOS,2004-4,0.000382
SOS,2004-3,0.000382
SOS,2004-2,0.000382
SOS,2004-1,0.000382
SOS,2003-12,0.000382
SOS,2003-11,0.000382
SOS,2003-10,0.000382
SOS,2003-9,0.000383
SOS,2003-8,0.000382
SOS,2003-7,0.000382
SOS,2003-6,0.000382
SOS,2003-5,0.000382
SOS,2003-4,0.000382
SOS,2003-3,0.000384
SOS,2003-2,0.000384
SOS,2003-1,0.000384
SOS,2002-12,0.000384
SOS,2002-11,0.000384
SOS,2002-10,0.000384
SOS,2002-9,0.000384
SOS,2002-8,0.000384
SOS,2002-7,0.000384
SOS,2002-6,0.000384
SOS,2002-5,0.000384
SOS,2002-4,0.000384
SOS,2002-3,0.000384
SOS,2002-2,0.000384
SOS,2002-1,0.000384
SOS,2001-12,0.000382
SOS,2001-11,0.000382
SOS,2001-10,0.000382
SOS,2001-9,0.000383
SOS,2001-8,0.000383
SOS,2001-7,0.000382
SOS,2001-6,0.000382
SOS,2001-5,0.000382
SOS,2001-4,0.000382
SOS,2001-3,0.000382
SOS,2001-2,0.000382
SOS,2001-1,0.000382
SOS,2000-12,0.000382
SOS,2000-11,0.000382
SOS,2000-10,0.000382
SOS,2000-9,0.000382
SOS,2000-8,0.000382
SOS,2000-7,0.000382
SOS,2000-6,0.000382
SOS,2000-5,0.000382
SOS,2000-4,0.000384
SOS,2000-3,0.000384
SOS,2000-2,0.000382
SOS,2000-1,0.00039
SOS,1999-12,0.00039
SOS,1999-11,0.000389
SOS,1999-10,0.000389
SOS,1999-9,0.000389
SOS,1999-8,0.000387
SOS,1999-7,0.000386
SOS,1999-6,0.000386
SOS,1999-5,0.000386
SOS,1999-4,0.000386
SOS,1999-3,0.000385
SOS,1999-2,0.000382
SOS,1999-1,0.000382
SOS,1998-12,0.000382
SOS,1998-11,0.000382
SOS,1998-10,0.000382
SOS,1998-9,0.000382
SOS,1998-8,0.000382
SOS,1998-7,0.000382
SOS,1998-6,0.000382
SOS,1998-5,0.000382
SOS,1998-4,0.000382
SOS,1998-3,0.000382
SOS,1998-2,0.000382
SOS,1998-1,0.000382
SOS,1997-12,0.000382
SOS,1997-11,0.000382
SOS,1997-10,0.000382
SOS,1997-9,0.000382
SOS,1997-8,0.000382
SOS,1997-7,0.000382
SOS,1997-6,0.000382
SOS,1997-5,0.000382
SOS,1997-4,0.000382
SOS,1997-3,0.000382
SOS,1997-2,0.000382
SOS,1997-1,0.000382
SOS,1996-12,0.000382
SOS,1996-11,0.000382
SOS,1996-10,0.000382
SOS,1996-9,0.000382
SOS,1996-8,0.000382
SOS,1996-7,0.000382
SOS,1996-6,0.000382
SOS,1996-5,0.000382
SOS,1996-4,0.000382
SOS,1996-3,0.000382
SOS,1996-2,0.000382
SOS,1996-1,0.000382
SOS,1995-12,0.000382
SOS,1995-11,0.000382
SOS,1995-10,0.000382
SOS,1995-9,0.000382
SOS,1995-8,0.000382
SOS,1995-7,0.000382
SOS,1995-6,0.000382
SYP,2017-12,0.004658
SYP,2017-11,0.004658
SYP,2017-10,0.004658
SYP,2017-9,0.004658
SYP,2017-8,0.004658
SYP,2017-7,0.004658
SYP,2017-6,0.004658
SYP,2017-5,0.004658
SYP,2017-4,0.004658
SYP,2017-3,0.004658
SYP,2017-2,0.004658
SYP,2017-1,0.004658
SYP,2016-12,0.004658
SYP,2016-11,0.004658
SYP,2016-10,0.004658
SYP,2016-9,0.004658
SYP,2016-8,0.004651
SYP,2016-7,0.004628
SYP,2016-6,0.004602
SYP,2016-5,0.004576
SYP,2016-4,0.004568
SYP,2016-3,0.004556
SYP,2016-2,0.00455
SYP,2016-1,0.004548
SYP,2015-12,0.00454
SYP,2015-11,0.004528
SYP,2015-10,0.004534000000000001
SYP,2015-9,0.00454
SYP,2015-8,0.004553
SYP,2015-7,0.004582
SYP,2015-6,0.004604
SYP,2015-5,0.004592000000000001
SYP,2015-4,0.004701
SYP,2015-3,0.004790999999999999
SYP,2015-2,0.004976
SYP,2015-1,0.0055060000000000005
SYP,2014-12,0.005682
SYP,2014-11,0.0059700000000000005
SYP,2014-10,0.006168
SYP,2014-9,0.006396
SYP,2014-8,0.006618000000000001
SYP,2014-7,0.006682
SYP,2014-6,0.006702
SYP,2014-5,0.006723000000000001
SYP,2014-4,0.006838
SYP,2014-3,0.007002
SYP,2014-2,0.007004000000000001
SYP,2014-1,0.007102
SYP,2013-12,0.007111
SYP,2013-11,0.0071540000000000015
SYP,2013-10,0.007258
SYP,2013-9,0.007677
SYP,2013-8,0.009152
SYP,2013-7,0.009576
SYP,2013-6,0.010062
SYP,2013-5,0.012126
SYP,2013-4,0.014228
SYP,2013-3,0.014144
SYP,2013-2,0.014098
SYP,2013-1,0.014106
SYP,2012-12,0.01409
SYP,2012-11,0.014226
SYP,2012-10,0.014596
SYP,2012-9,0.014908
SYP,2012-8,0.015242
SYP,2012-7,0.015512
SYP,2012-6,0.01568
SYP,2012-5,0.016158000000000002
SYP,2012-4,0.017406
SYP,2012-3,0.017424000000000002
SYP,2012-2,0.017406
SYP,2012-1,0.017774
SYP,2011-12,0.018814
SYP,2011-11,0.02004
SYP,2011-10,0.020232
SYP,2011-9,0.020772
SYP,2011-8,0.021075
SYP,2011-7,0.021054
SYP,2011-6,0.021057
SYP,2011-5,0.02103
SYP,2011-4,0.021046
SYP,2011-3,0.021421
SYP,2011-2,0.021383000000000003
SYP,2011-1,0.02137
SYP,2010-12,0.021386
SYP,2010-11,0.021579
SYP,2010-10,0.021674
SYP,2010-9,0.021471
SYP,2010-8,0.021368
SYP,2010-7,0.021385
SYP,2010-6,0.021244
SYP,2010-5,0.021388
SYP,2010-4,0.021704
SYP,2010-3,0.021752
SYP,2010-2,0.021774
SYP,2010-1,0.02191
SYP,2009-12,0.021965
SYP,2009-11,0.021733
SYP,2009-10,0.021722
SYP,2009-9,0.021727
SYP,2009-8,0.021716
SYP,2009-7,0.021724
SYP,2009-6,0.021552
SYP,2009-5,0.02121
SYP,2009-4,0.021146
SYP,2009-3,0.021345
SYP,2009-2,0.021252
SYP,2009-1,0.021138
SYP,2008-12,0.0214
SYP,2008-11,0.021697
SYP,2008-10,0.02045
SYP,2008-9,0.019651
SYP,2008-8,0.019589
SYP,2008-7,0.019605
SYP,2008-6,0.019624000000000003
SYP,2008-5,0.019592
SYP,2008-4,0.019568
SYP,2008-3,0.019584
SYP,2008-2,0.019574
SYP,2008-1,0.01957
SYP,2007-12,0.019567
SYP,2007-11,0.019578
SYP,2007-10,0.01956
SYP,2007-9,0.019528
SYP,2007-8,0.019506
SYP,2007-7,0.019282
SYP,2007-6,0.019175
SYP,2007-5,0.01919
SYP,2007-4,0.019202
SYP,2007-3,0.019178
SYP,2007-2,0.019194
SYP,2007-1,0.019192
SYP,2006-12,0.019181
SYP,2006-11,0.019198
SYP,2006-10,0.019191
SYP,2006-9,0.019180000000000003
SYP,2006-8,0.019196
SYP,2006-7,0.019209
SYP,2006-6,0.019205
SYP,2006-5,0.019178
SYP,2006-4,0.019216
SYP,2006-3,0.019180000000000003
SYP,2006-2,0.01916
SYP,2006-1,0.01917
SYP,2005-12,0.019162
SYP,2005-11,0.019154
SYP,2005-10,0.019154
SYP,2005-9,0.019154
SYP,2005-8,0.019154
SYP,2005-7,0.019152
SYP,2005-6,0.019154
SYP,2005-5,0.019154
SYP,2005-4,0.019154
SYP,2005-3,0.019204
SYP,2005-2,0.019192
SYP,2005-1,0.019168
SYP,2004-12,0.019178
SYP,2004-11,0.019189
SYP,2004-10,0.019299
SYP,2004-9,0.02079
SYP,2004-8,0.021186
SYP,2004-7,0.020936
SYP,2004-6,0.019537
SYP,2004-5,0.019332
SYP,2004-4,0.019348
SYP,2004-3,0.019378
SYP,2004-2,0.01941
SYP,2004-1,0.020368
SYP,2003-12,0.021766
SYP,2003-11,0.021767
SYP,2003-10,0.021768
SYP,2003-9,0.021773
SYP,2003-8,0.021774
SYP,2003-7,0.021773
SYP,2003-6,0.021772
SYP,2003-5,0.021766
SYP,2003-4,0.021777
SYP,2003-3,0.021772
SYP,2003-2,0.020434
SYP,2003-1,0.019417
SYP,2002-12,0.019422
SYP,2002-11,0.019708
SYP,2002-10,0.020508
SYP,2002-9,0.020506
SYP,2002-8,0.019762
SYP,2002-7,0.019427
SYP,2002-6,0.019912
SYP,2002-5,0.020638
SYP,2002-4,0.02016
SYP,2002-3,0.019826
SYP,2002-2,0.0197
SYP,2002-1,0.020208
SYP,2001-12,0.020342
SYP,2001-11,0.019198
SYP,2001-10,0.019254
SYP,2001-9,0.019486
SYP,2001-8,0.018772
SYP,2001-7,0.01873
SYP,2001-6,0.018954
SYP,2001-5,0.019629
SYP,2001-4,0.01941
SYP,2001-3,0.019326
SYP,2001-2,0.019432
SYP,2001-1,0.01917
SYP,2000-12,0.019062
SYP,2000-11,0.019207
SYP,2000-10,0.018797
SYP,2000-9,0.018702
SYP,2000-8,0.018488
SYP,2000-7,0.019482
SYP,2000-6,0.01865
SYP,2000-5,0.01851
SYP,2000-4,0.018528
SYP,2000-3,0.0188
SYP,2000-2,0.018098
SYP,2000-1,0.019169
SYP,1999-12,0.022832
SYP,1999-11,0.023392
SYP,1999-10,0.023392
SYP,1999-9,0.023593
SYP,1999-8,0.023895
SYP,1999-7,0.023895
SYP,1999-6,0.023895
SYP,1999-5,0.023895
SYP,1999-4,0.023895
SYP,1999-3,0.023895
SYP,1999-2,0.023895
SYP,1999-1,0.023895
SYP,1998-12,0.023895
SYP,1998-11,0.023895
SYP,1998-10,0.023895
SYP,1998-9,0.023895
SYP,1998-8,0.023895
SYP,1998-7,0.023895
SYP,1998-6,0.023895
SYP,1998-5,0.023895
SYP,1998-4,0.023895
SYP,1998-3,0.023895
SYP,1998-2,0.023895
SYP,1998-1,0.023895
SYP,1997-12,0.023979
SYP,1997-11,0.023895
SYP,1997-10,0.023895
SYP,1997-9,0.023895
SYP,1997-8,0.023895
SYP,1997-7,0.023921
SYP,1997-6,0.023895
SYP,1997-5,0.023895
SYP,1997-4,0.023895
SYP,1997-3,0.023862
SYP,1997-2,0.023839
SYP,1997-1,0.023597
SYP,1996-12,0.023788
SYP,1996-11,0.023838
SYP,1996-10,0.023838
SYP,1996-9,0.023838
SYP,1996-8,0.023838
SYP,1996-7,0.023838
SYP,1996-6,0.023838
SYP,1996-5,0.023838
SYP,1996-4,0.023845
SYP,1996-3,0.023838
SYP,1996-2,0.023864
SYP,1996-1,0.023866
SYP,1995-12,0.023866
SYP,1995-11,0.023866
SYP,1995-10,0.023866
SYP,1995-9,0.0239
SYP,1995-8,0.023981
SYP,1995-7,0.023981
SYP,1995-6,0.023981
SYP,1995-5,0.024029
SYP,1995-4,0.024096
SYP,1995-3,0.024213
SYP,1995-2,0.025
SYP,1995-1,0.025
SYP,1994-12,0.025
SYP,1994-11,0.038671
SYP,1994-10,0.050633
SYP,1994-9,0.049459
SYP,1994-8,0.04878
SYP,1994-7,0.04878
SYP,1994-6,0.04878
SYP,1994-5,0.04878
SYP,1994-4,0.04878
SYP,1994-3,0.04878
SYP,1994-2,0.048739
SYP,1994-1,0.047619
SYP,1993-12,0.047619
SYP,1993-11,0.047619
SZL,2017-12,0.07632699999999999
SZL,2017-11,0.07095599999999999
SZL,2017-10,0.073063
SZL,2017-9,0.07607699999999999
SZL,2017-8,0.07551000000000001
SZL,2017-7,0.07620199999999999
SZL,2017-6,0.07756
SZL,2017-5,0.07544400000000001
SZL,2017-4,0.074408
SZL,2017-3,0.077487
SZL,2017-2,0.07585
SZL,2017-1,0.073642
SZL,2016-12,0.072104
SZL,2016-11,0.071564
SZL,2016-10,0.07176
SZL,2016-9,0.070995
SZL,2016-8,0.07269400000000001
SZL,2016-7,0.069426
SZL,2016-6,0.066258
SZL,2016-5,0.065385
SZL,2016-4,0.068446
SZL,2016-3,0.065
SZL,2016-2,0.06329800000000001
SZL,2016-1,0.061514
SZL,2015-12,0.06658
SZL,2015-11,0.070698
SZL,2015-10,0.07411799999999999
SZL,2015-9,0.073286
SZL,2015-8,0.077598
SZL,2015-7,0.080348
SZL,2015-6,0.08125800000000001
SZL,2015-5,0.083582
SZL,2015-4,0.083389
SZL,2015-3,0.082838
SZL,2015-2,0.086273
SZL,2015-1,0.08648600000000001
SZL,2014-12,0.086948
SZL,2014-11,0.09018
SZL,2014-10,0.090248
SZL,2014-9,0.091106
SZL,2014-8,0.093784
SZL,2014-7,0.09381
SZL,2014-6,0.09379
SZL,2014-5,0.0961
SZL,2014-4,0.094809
SZL,2014-3,0.093054
SZL,2014-2,0.091129
SZL,2014-1,0.092196
SZL,2013-12,0.096492
SZL,2013-11,0.098053
SZL,2013-10,0.100998
SZL,2013-9,0.100114
SZL,2013-8,0.099416
SZL,2013-7,0.100756
SZL,2013-6,0.099836
SZL,2013-5,0.107388
SZL,2013-4,0.109843
SZL,2013-3,0.10888
SZL,2013-2,0.11266199999999997
SZL,2013-1,0.113968
SZL,2012-12,0.11588
SZL,2012-11,0.113756
SZL,2012-10,0.115673
SZL,2012-9,0.120829
SZL,2012-8,0.120851
SZL,2012-7,0.121194
SZL,2012-6,0.119131
SZL,2012-5,0.12305
SZL,2012-4,0.127774
SZL,2012-3,0.13150599999999998
SZL,2012-2,0.130518
SZL,2012-1,0.124775
SZL,2011-12,0.121936
SZL,2011-11,0.122666
SZL,2011-10,0.125818
SZL,2011-9,0.133044
SZL,2011-8,0.141682
SZL,2011-7,0.147451
SZL,2011-6,0.147204
SZL,2011-5,0.145559
SZL,2011-4,0.148626
SZL,2011-3,0.14460399999999998
SZL,2011-2,0.139159
SZL,2011-1,0.144594
SZL,2010-12,0.146584
SZL,2010-11,0.143346
SZL,2010-10,0.14436
SZL,2010-9,0.140264
SZL,2010-8,0.137034
SZL,2010-7,0.132649
SZL,2010-6,0.130698
SZL,2010-5,0.130843
SZL,2010-4,0.13627999999999998
SZL,2010-3,0.134888
SZL,2010-2,0.13026500000000002
SZL,2010-1,0.13395
SZL,2009-12,0.133458
SZL,2009-11,0.133047
SZL,2009-10,0.130009
SZL,2009-9,0.132723
SZL,2009-8,0.12625899999999998
SZL,2009-7,0.12534
SZL,2009-6,0.1241
SZL,2009-5,0.119487
SZL,2009-4,0.110745
SZL,2009-3,0.100625
SZL,2009-2,0.099968
SZL,2009-1,0.101604
SZL,2008-12,0.100841
SZL,2008-11,0.098721
SZL,2008-10,0.104286
SZL,2008-9,0.12412
SZL,2008-8,0.130718
SZL,2008-7,0.130643
SZL,2008-6,0.12626800000000002
SZL,2008-5,0.13144
SZL,2008-4,0.128412
SZL,2008-3,0.125828
SZL,2008-2,0.131622
SZL,2008-1,0.14434
SZL,2007-12,0.145812
SZL,2007-11,0.15048399999999998
SZL,2007-10,0.147474
SZL,2007-9,0.13991199999999998
SZL,2007-8,0.141574
SZL,2007-7,0.14348
SZL,2007-6,0.13903800000000002
SZL,2007-5,0.142996
SZL,2007-4,0.140448
SZL,2007-3,0.136384
SZL,2007-2,0.138904
SZL,2007-1,0.139522
SZL,2006-12,0.14222
SZL,2006-11,0.137344
SZL,2006-10,0.130731
SZL,2006-9,0.136638
SZL,2006-8,0.144723
SZL,2006-7,0.141622
SZL,2006-6,0.14421199999999998
SZL,2006-5,0.158881
SZL,2006-4,0.164173
SZL,2006-3,0.160492
SZL,2006-2,0.163912
SZL,2006-1,0.16398800000000002
SZL,2005-12,0.15686
SZL,2005-11,0.150288
SZL,2005-10,0.152254
SZL,2005-9,0.157667
SZL,2005-8,0.154943
SZL,2005-7,0.1496
SZL,2005-6,0.147924
SZL,2005-5,0.158288
SZL,2005-4,0.161928
SZL,2005-3,0.166214
SZL,2005-2,0.166122
SZL,2005-1,0.168086
SZL,2004-12,0.17422
SZL,2004-11,0.165599
SZL,2004-10,0.156735
SZL,2004-9,0.15331199999999998
SZL,2004-8,0.15676199999999998
SZL,2004-7,0.16258
SZL,2004-6,0.15534
SZL,2004-5,0.14755
SZL,2004-4,0.153198
SZL,2004-3,0.151285
SZL,2004-2,0.14869000000000002
SZL,2004-1,0.14457
SZL,2003-12,0.154095
SZL,2003-11,0.14836
SZL,2003-10,0.143466
SZL,2003-9,0.136491
SZL,2003-8,0.135462
SZL,2003-7,0.132156
SZL,2003-6,0.12664
SZL,2003-5,0.131851
SZL,2003-4,0.130531
SZL,2003-3,0.124323
SZL,2003-2,0.119202
SZL,2003-1,0.115454
SZL,2002-12,0.112096
SZL,2002-11,0.102744
SZL,2002-10,0.096679
SZL,2002-9,0.094497
SZL,2002-8,0.0947
SZL,2002-7,0.098978
SZL,2002-6,0.099143
SZL,2002-5,0.098572
SZL,2002-4,0.090322
SZL,2002-3,0.086252
SZL,2002-2,0.08734199999999999
SZL,2002-1,0.086328
SZL,2001-12,0.086697
SZL,2001-11,0.105236
SZL,2001-10,0.108278
SZL,2001-9,0.115986
SZL,2001-8,0.120476
SZL,2001-7,0.122192
SZL,2001-6,0.123966
SZL,2001-5,0.125618
SZL,2001-4,0.124111
SZL,2001-3,0.12738
SZL,2001-2,0.128648
SZL,2001-1,0.12961099999999998
SZL,2000-12,0.131022
SZL,2000-11,0.130882
SZL,2000-10,0.137016
SZL,2000-9,0.14257899999999998
SZL,2000-8,0.14466600000000002
SZL,2000-7,0.14571099999999998
SZL,2000-6,0.151474
SZL,2000-5,0.162525
SZL,2000-4,0.162525
SZL,2000-3,0.162525
SZL,2000-2,0.162525
SZL,2000-1,0.162525
SZL,1999-12,0.16261199999999998
SZL,1999-11,0.163046
SZL,1999-10,0.16326400000000002
SZL,1999-9,0.163799
SZL,1999-8,0.16295
SZL,1999-7,0.16380999999999998
SZL,1999-6,0.162368
SZL,1999-5,0.160437
SZL,1999-4,0.160385
SZL,1999-3,0.16109600000000002
SZL,1999-2,0.163474
SZL,1999-1,0.167158
SZL,1998-12,0.17312
SZL,1998-11,0.176345
SZL,1998-10,0.172786
SZL,1998-9,0.163591
SZL,1998-8,0.15825799999999998
SZL,1998-7,0.166124
SZL,1998-6,0.187405
SZL,1998-5,0.196184
SZL,1998-4,0.198314
SZL,1998-3,0.200947
SZL,1998-2,0.202772
SZL,1998-1,0.202568
SZL,1997-12,0.20538
SZL,1997-11,0.206622
SZL,1997-10,0.21268
SZL,1997-9,0.213207
SZL,1997-8,0.213611
SZL,1997-7,0.219544
SZL,1997-6,0.222198
SZL,1997-5,0.22385
SZL,1997-4,0.225072
SZL,1997-3,0.225545
SZL,1997-2,0.224064
SZL,1997-1,0.215052
SZL,1996-12,0.213206
SZL,1996-11,0.214605
SZL,1996-10,0.218482
SZL,1996-9,0.222116
SZL,1996-8,0.22096
SZL,1996-7,0.227993
SZL,1996-6,0.23015500000000005
SZL,1996-5,0.232014
SZL,1996-4,0.240224
SZL,1996-3,0.254312
SZL,1996-2,0.267666
SZL,1996-1,0.274916
SZL,1995-12,0.272809
SZL,1995-11,0.274162
SZL,1995-10,0.273926
SZL,1995-9,0.273299
SZL,1995-8,0.275152
SZL,1995-7,0.27473000000000003
SZL,1995-6,0.27268400000000004
SZL,1995-5,0.273297
SZL,1995-4,0.27744800000000003
SZL,1995-3,0.277764
SZL,1995-2,0.280802
SZL,1995-1,0.282605
SZL,1994-12,0.280942
SZL,1994-11,0.283568
SZL,1994-10,0.282242
SZL,1994-9,0.281102
SZL,1994-8,0.278159
SZL,1994-7,0.272575
SZL,1994-6,0.27589
SZL,1994-5,0.27551
SZL,1994-4,0.279896
SZL,1994-3,0.289431
SZL,1994-2,0.2905
SZL,1994-1,0.293548
SZL,1993-12,0.296368
SZL,1993-11,0.297712
TJS,2017-12,0.113392
TJS,2017-11,0.113542
TJS,2017-10,0.113582
TJS,2017-9,0.113438
TJS,2017-8,0.11363800000000003
TJS,2017-7,0.113858
TJS,2017-6,0.113548
TJS,2017-5,0.11656
TJS,2017-4,0.118596
TJS,2017-3,0.123532
TJS,2017-2,0.12613
TJS,2017-1,0.126838
TJS,2016-12,0.12695399999999998
TJS,2016-11,0.12696400000000002
TJS,2016-10,0.127067
TJS,2016-9,0.12703
TJS,2016-8,0.12711
TJS,2016-7,0.127094
TJS,2016-6,0.12708599999999998
TJS,2016-5,0.127078
TJS,2016-4,0.12707000000000002
TJS,2016-3,0.12707100000000002
TJS,2016-2,0.12726600000000002
TJS,2016-1,0.135893
TJS,2015-12,0.146009
TJS,2015-11,0.150292
TJS,2015-10,0.15308
TJS,2015-9,0.15727
TJS,2015-8,0.159452
TJS,2015-7,0.15974000000000002
TJS,2015-6,0.15970399999999998
TJS,2015-5,0.159316
TJS,2015-4,0.16604000000000002
TJS,2015-3,0.180382
TJS,2015-2,0.184942
TJS,2015-1,0.188248
TJS,2014-12,0.193569
TJS,2014-11,0.198242
TJS,2014-10,0.20011
TJS,2014-9,0.200596
TJS,2014-8,0.200918
TJS,2014-7,0.20214
TJS,2014-6,0.203279
TJS,2014-5,0.20381
TJS,2014-4,0.206852
TJS,2014-3,0.208142
TJS,2014-2,0.208256
TJS,2014-1,0.209422
TJS,2013-12,0.209495
TJS,2013-11,0.209622
TJS,2013-10,0.209667
TJS,2013-9,0.209746
TJS,2013-8,0.20976
TJS,2013-7,0.209758
TJS,2013-6,0.210078
TJS,2013-5,0.210224
TJS,2013-4,0.21009
TJS,2013-3,0.210342
TJS,2013-2,0.210193
TJS,2013-1,0.209972
TJS,2012-12,0.209812
TJS,2012-11,0.209872
TJS,2012-10,0.209888
